training_step, return
4868025,400.0
4868503,300.0
4869012,500.0
4869647,650.0
4870144,300.0
4870763,850.0
4871107,350.0
4871924,450.0
4872468,650.0
4873062,750.0
4873626,350.0
4874174,650.0
4874781,650.0
4875319,600.0
4875741,300.0
4876338,300.0
4876964,900.0
4877463,350.0
4878023,500.0
4878491,350.0
4878917,200.0
4879388,350.0
4879697,350.0
4880293,550.0
4880840,200.0
4881202,350.0
4881820,600.0
4882329,600.0
4882964,700.0
4883437,300.0
4883929,500.0
4884468,550.0
4885140,400.0
4885623,700.0
4886336,550.0
4886764,300.0
4887384,750.0
4887671,200.0
4887996,100.0
4888472,450.0
4888926,400.0
4889765,400.0
4890171,300.0
4890520,250.0
4891042,450.0
4891626,350.0
4892235,500.0
4892698,450.0
4893081,350.0
4893540,400.0
4894074,350.0
4894512,200.0
4895002,400.0
4895658,600.0
4896088,400.0
4896588,300.0
4897253,750.0
4897802,100.0
4898285,500.0
4898888,600.0
4899571,500.0
4900032,250.0
4900332,200.0
4900860,400.0
4901412,500.0
4901892,550.0
4902380,450.0
4902735,250.0
4903302,500.0
4903789,300.0
4904298,450.0
4904678,250.0
4905169,250.0
4905659,350.0
4906159,250.0
4906773,650.0
4907394,550.0
4907811,450.0
4908480,450.0
4909026,500.0
4909725,650.0
4910257,400.0
4910536,100.0
4911149,550.0
4911733,450.0
4912112,100.0
4912682,550.0
4913355,600.0
4913795,200.0
4914306,450.0
4914850,600.0
4915387,600.0
4915966,500.0
4916560,450.0
4917406,350.0
4917798,350.0
4918296,250.0
4918895,650.0
4919417,550.0
4919956,450.0
4920433,500.0
4920992,400.0
4921671,800.0
4922349,550.0
4922954,650.0
4923532,550.0
4923998,450.0
4924641,850.0
4925230,300.0
4925623,550.0
4926264,800.0
4926627,250.0
4927424,400.0
4927817,350.0
4928188,200.0
4928568,400.0
4929228,850.0
4929707,500.0
4930421,600.0
4931108,850.0
4931453,450.0
4932036,400.0
4932411,400.0
4932905,450.0
4933439,300.0
4934090,700.0
4934630,550.0
4935330,450.0
4935822,450.0
4936318,600.0
4936777,250.0
4937716,450.0
4938151,350.0
4938790,700.0
4939201,500.0
4939507,200.0
4939986,550.0
4940353,200.0
4940624,200.0
4941017,300.0
4941206,50.0
4941668,400.0
4942056,450.0
4942543,450.0
4943199,850.0
4943549,250.0
4944075,500.0
4944623,450.0
4945038,200.0
4945365,200.0
4946055,800.0
4946519,350.0
4946882,300.0
4947379,550.0
4947846,450.0
4948415,600.0
4949019,800.0
4949658,700.0
4950297,700.0
4950948,750.0
4951546,500.0
4951935,450.0
4952551,450.0
4953129,500.0
4953667,650.0
4954060,300.0
4954545,650.0
4955128,600.0
4955787,750.0
4956265,500.0
4956851,550.0
4957455,550.0
4958062,550.0
4958448,400.0
4958924,450.0
4959445,350.0
4960049,500.0
4960643,500.0
4961222,600.0
4961655,700.0
4962192,650.0
4962547,200.0
4963080,600.0
4963622,650.0
4964192,700.0
4964778,850.0
4965229,450.0
4965767,550.0
4966300,700.0
4966790,400.0
4967339,200.0
4967865,500.0
4968364,400.0
4968868,350.0
4969250,300.0
4969671,350.0
4970001,500.0
4970512,350.0
4971177,800.0
4971610,350.0
4972113,500.0
4972736,350.0
4973266,250.0
4973720,550.0
4974311,650.0
4974791,500.0
4975366,550.0
4975974,850.0
4976389,400.0
4976854,400.0
4977225,200.0
4977795,900.0
4978317,600.0
4978743,250.0
4979330,600.0
4979903,500.0
4980222,150.0
4980781,450.0
4981435,600.0
4981929,400.0
4982456,250.0
4982961,450.0
4983414,450.0
4983997,300.0
4984641,500.0
4985201,500.0
4985878,750.0
4986491,750.0
4987116,550.0
4987596,250.0
4987827,100.0
4988332,350.0
4988968,600.0
4989624,500.0
4989989,100.0
4990639,700.0
4991170,300.0
4991753,600.0
4992324,650.0
4992793,350.0
4993375,650.0
4993995,850.0
4994383,300.0
4994911,350.0
4995278,150.0
4995927,650.0
4996570,650.0
4997071,250.0
4997498,300.0
4998063,400.0
4998516,350.0
4998953,400.0
4999605,600.0
5000101,600.0
5000576,350.0
5001163,600.0
5001737,250.0
5002320,400.0
5002941,600.0
5003510,450.0
5004121,550.0
5004426,150.0
5004929,550.0
5005624,800.0
5005871,50.0
5006452,400.0
5006937,400.0
5007495,550.0
5007995,650.0
5008578,750.0
5009075,650.0
5009668,600.0
5010172,250.0
5010713,450.0
5011308,600.0
5011828,550.0
5012282,450.0
5012888,650.0
5013290,350.0
5013732,300.0
5014286,600.0
5014786,300.0
5015329,350.0
5015992,650.0
5016480,350.0
5017123,700.0
5017685,600.0
5018415,900.0
5019020,700.0
5019555,400.0
5020081,400.0
5020409,200.0
5021104,700.0
5021571,550.0
5022139,350.0
5022629,250.0
5023073,350.0
5023656,350.0
5024132,400.0
5024466,150.0
5024825,450.0
5025426,550.0
5025989,300.0
5026449,600.0
5026905,300.0
5027332,250.0
5027955,750.0
5028488,450.0
5028865,400.0
5029354,500.0
5029904,150.0
5030388,450.0
5031111,50.0
5031675,700.0
5032245,600.0
5032686,600.0
5033317,450.0
5033789,150.0
5034250,500.0
5034956,500.0
5035507,350.0
5035832,100.0
5036425,550.0
5037009,550.0
5037425,200.0
5038030,600.0
5038424,350.0
5038918,350.0
5039501,400.0
5040019,650.0
5040753,1050.0
5041372,900.0
5041912,500.0
5042416,650.0
5043049,750.0
5043580,650.0
5044115,600.0
5044728,650.0
5045186,400.0
5045529,300.0
5046054,200.0
5046612,650.0
5047102,300.0
5047528,300.0
5048066,500.0
5048691,700.0
5049193,500.0
5049668,550.0
5050273,650.0
5050711,250.0
5051120,350.0
5051549,450.0
5052128,650.0
5052606,350.0
5053141,700.0
5053769,600.0
5054313,650.0
5054743,400.0
5055331,550.0
5055835,450.0
5056450,450.0
5056883,350.0
5057544,750.0
5057935,300.0
5058417,350.0
5059028,550.0
5059562,750.0
5060090,600.0
5060527,450.0
5061219,900.0
5061801,600.0
5062348,600.0
5062740,300.0
5063168,550.0
5063622,150.0
5064039,200.0
5064573,200.0
5065051,450.0
5065749,750.0
5066177,600.0
5066750,550.0
5067439,750.0
5067963,750.0
5068383,300.0
5069059,350.0
5069665,700.0
5070156,450.0
5070576,450.0
5071178,500.0
5071578,250.0
5071992,400.0
5072557,400.0
5073018,350.0
5073635,650.0
5074217,750.0
5074751,500.0
5075321,450.0
5075747,300.0
5076219,550.0
5076644,350.0
5077180,750.0
5077797,250.0
5078509,900.0
5079185,850.0
5079674,350.0
5080262,750.0
5080855,500.0
5081507,650.0
5082061,450.0
5082540,350.0
5083128,500.0
5083681,600.0
5084243,650.0
5084622,300.0
5085266,700.0
5085786,450.0
5086269,350.0
5086896,450.0
5087533,700.0
5088068,700.0
5088675,800.0
5089161,400.0
5089866,550.0
5090303,200.0
5090655,300.0
5091136,400.0
5091497,300.0
5091681,50.0
5092288,600.0
5092719,500.0
5093213,650.0
5093690,450.0
5094257,700.0
5094558,200.0
5094842,200.0
5095432,350.0
5096088,650.0
5096687,400.0
5097267,450.0
5097826,450.0
5098295,500.0
5098975,600.0
5099543,350.0
5100168,750.0
5100864,850.0
5101279,600.0
5101786,250.0
5102419,850.0
5102985,250.0
5103390,200.0
5104014,500.0
5104319,150.0
5104774,300.0
5105311,450.0
5105880,500.0
5106627,950.0
5107018,500.0
5107520,800.0
5108041,750.0
5108550,350.0
5109012,200.0
5109439,400.0
5109955,250.0
5110499,650.0
5111088,450.0
5111609,250.0
5111967,350.0
5112400,400.0
5113008,900.0
5113682,700.0
5114220,600.0
5114624,150.0
5115170,600.0
5115753,400.0
5116300,600.0
5116915,850.0
5117529,450.0
5118001,500.0
5118655,650.0
5119223,750.0
5119807,400.0
5120317,400.0
5120932,600.0
5121455,400.0
5121849,350.0
5122404,650.0
5123004,600.0
5123725,850.0
5124180,400.0
5124664,350.0
5125226,600.0
5125828,600.0
5126306,450.0
5126717,400.0
5127214,550.0
5127992,1300.0
5128430,450.0
5129030,700.0
5129490,400.0
5129935,300.0
5130417,500.0
5131067,700.0
5131674,650.0
5132183,400.0
5132716,500.0
5133107,400.0
5133623,500.0
5134170,300.0
5134749,700.0
5135171,100.0
5135554,200.0
5135893,200.0
5136264,200.0
5136754,350.0
5137165,450.0
5137687,700.0
5138178,200.0
5138839,650.0
5139404,300.0
5139985,700.0
5140495,500.0
5141178,600.0
5141793,800.0
5142165,350.0
5142785,600.0
5143132,250.0
5143799,600.0
5144313,450.0
5144784,350.0
5145184,400.0
5145933,5500.0
5146400,100.0
5147008,550.0
5147599,500.0
5147989,300.0
5148510,650.0
5148985,250.0
5149457,500.0
5149854,250.0
5150400,550.0
5151042,850.0
5151546,450.0
5152192,600.0
5152479,300.0
5153083,700.0
5153488,200.0
5154076,600.0
5154548,250.0
5154992,600.0
5155520,550.0
5156044,400.0
5156440,200.0
5157023,400.0
5157676,750.0
5158171,400.0
5158646,300.0
5158989,100.0
5159452,450.0
5159901,450.0
5160268,250.0
5161029,800.0
5161386,150.0
5161905,300.0
5162573,550.0
5163035,350.0
5163633,700.0
5164005,350.0
5164603,300.0
5165182,650.0
5165546,300.0
5166023,200.0
5166586,700.0
5166933,400.0
5167485,500.0
5168101,500.0
5168737,600.0
5169376,650.0
5169940,550.0
5170358,100.0
5170938,800.0
5171428,450.0
5172141,900.0
5172856,700.0
5173436,700.0
5173958,550.0
5174519,750.0
5175114,750.0
5175719,750.0
5176332,650.0
5176868,750.0
5177416,550.0
5177850,400.0
5178317,400.0
5178571,50.0
5179167,800.0
5179676,600.0
5180174,300.0
5180540,250.0
5181003,350.0
5181586,650.0
5181993,200.0
5182447,350.0
5182928,250.0
5183453,600.0
5184039,350.0
5184408,250.0
5184893,100.0
5185535,600.0
5186066,300.0
5186619,500.0
5187189,650.0
5187662,350.0
5188163,350.0
5188791,400.0
5189253,400.0
5189840,600.0
5190427,400.0
5190932,500.0
5191622,650.0
5192117,600.0
5192700,500.0
5193331,800.0
5193738,300.0
5194446,750.0
5195070,850.0
5195468,300.0
5195896,400.0
5196440,600.0
5197021,550.0
5197689,600.0
5198202,200.0
5198840,500.0
5199434,550.0
5199947,400.0
5200608,700.0
5201183,450.0
5201791,650.0
5202327,350.0
5202855,350.0
5203447,800.0
5204096,700.0
5204724,600.0
5205241,400.0
5205676,600.0
5206414,650.0
5206912,550.0
5207410,550.0
5207961,400.0
5208575,650.0
5209045,100.0
5209652,800.0
5210155,300.0
5210588,300.0
5211140,200.0
5211664,450.0
5211853,50.0
5212272,200.0
5212844,600.0
5213241,450.0
5213795,1000.0
5214290,500.0
5214824,600.0
5215382,600.0
5215750,300.0
5216104,150.0
5216465,350.0
5216965,600.0
5217439,300.0
5218106,450.0
5218573,250.0
5219016,500.0
5219479,250.0
5219945,400.0
5220441,500.0
5220748,200.0
5221240,350.0
5221882,750.0
5222285,400.0
5222949,800.0
5223411,350.0
5223992,500.0
5224359,150.0
5225007,450.0
5225548,600.0
5226128,450.0
5226565,450.0
5227255,750.0
5227807,350.0
5228356,350.0
5228932,550.0
5229445,450.0
5229958,300.0
5230419,350.0
5231119,750.0
5231590,550.0
5232170,550.0
5232903,650.0
5233415,350.0
5233699,250.0
5234392,950.0
5235015,650.0
5235324,250.0
5235804,400.0
5236480,500.0
5236907,200.0
5237553,600.0
5238024,350.0
5238712,650.0
5239415,800.0
5239924,650.0
5240449,350.0
5241058,850.0
5241296,150.0
5241948,700.0
5242445,550.0
5242968,550.0
5243402,550.0
5243941,350.0
5244424,250.0
5245079,650.0
5245681,850.0
5246267,800.0
5246715,600.0
5247243,500.0
5247519,300.0
5247937,450.0
5248559,750.0
5249153,450.0
5249540,200.0
5249979,550.0
5250525,550.0
5251249,650.0
5251732,600.0
5252308,600.0
5252976,800.0
5253421,400.0
5253873,450.0
5254351,650.0
5254814,500.0
5255405,600.0
5256045,500.0
5256617,650.0
5257021,450.0
5257501,600.0
5258099,300.0
5258764,750.0
5259233,100.0
5259583,450.0
5260121,700.0
5260815,500.0
5261452,500.0
5261695,150.0
5262220,650.0
5262840,300.0
5263347,500.0
5263905,500.0
5264337,450.0
5264978,600.0
5265545,600.0
5265809,150.0
5266429,850.0
5266982,300.0
5267289,200.0
5267854,500.0
5268423,550.0
5268857,300.0
5269420,450.0
5269958,550.0
5270494,450.0
5271074,650.0
5271678,500.0
5272248,450.0
5272701,550.0
5273290,950.0
5273792,600.0
5274260,500.0
5274713,450.0
5275271,450.0
5275778,350.0
5276282,600.0
5276697,400.0
5277222,500.0
5277627,300.0
5278104,200.0
5278410,150.0
5278940,700.0
5279481,350.0
5279912,350.0
5280518,500.0
5281231,600.0
5281827,750.0
5282361,600.0
5282916,550.0
5283385,400.0
5283962,250.0
5284547,750.0
5285110,350.0
5285660,350.0
5286144,500.0
5286668,450.0
5287333,550.0
5287854,450.0
5288406,750.0
5288880,400.0
5289326,500.0
5289805,450.0
5290341,600.0
5290977,700.0
5291610,500.0
5292053,300.0
5292571,600.0
5293046,450.0
5293638,600.0
5294211,550.0
5294585,350.0
5294881,150.0
5295523,600.0
5295966,250.0
5296542,850.0
5297212,550.0
5297835,500.0
5298144,200.0
5298410,100.0
5299113,650.0
5299560,400.0
5300159,400.0
5300734,550.0
5301270,500.0
5301768,250.0
5302409,750.0
5302941,350.0
5303358,350.0
5303855,450.0
5304227,150.0
5304745,700.0
5305202,550.0
5305715,550.0
5306107,350.0
5306611,600.0
5307052,400.0
5307735,700.0
5308379,650.0
5308914,600.0
5309581,650.0
5310149,450.0
5310696,550.0
5311288,500.0
5311825,400.0
5312376,450.0
5312974,650.0
5313502,550.0
5314047,650.0
5314514,450.0
5315072,550.0
5315485,350.0
5316018,600.0
5316683,700.0
5317220,300.0
5317704,450.0
5318188,400.0
5318698,450.0
5319341,700.0
5319858,550.0
5320346,300.0
5320839,450.0
5321303,350.0
5321776,400.0
5322408,400.0
5322779,450.0
5323312,500.0
5323834,700.0
5324383,650.0
5324980,550.0
5325472,200.0
5325974,450.0
5326558,600.0
5327075,650.0
5327593,550.0
5328185,350.0
5328652,650.0
5329254,600.0
5329726,450.0
5330035,250.0
5330672,600.0
5331114,150.0
5331664,600.0
5332364,700.0
5332895,450.0
5333467,600.0
5333733,200.0
5334405,800.0
5334903,400.0
5335600,850.0
5336149,400.0
5336623,400.0
5337178,650.0
5337701,450.0
5338352,550.0
5338880,600.0
5339404,450.0
5339915,300.0
5340450,700.0
5341060,600.0
5341452,550.0
5341957,450.0
5342370,350.0
5342869,400.0
5343647,500.0
5344319,650.0
5344962,850.0
5345603,600.0
5345948,250.0
5346498,550.0
5347028,600.0
5347572,500.0
5348091,550.0
5348717,500.0
5349274,450.0
5349702,500.0
5350170,150.0
5350632,500.0
5351175,550.0
5351822,700.0
5352104,250.0
5352627,200.0
5353220,550.0
5353881,600.0
5354480,550.0
5355033,500.0
5355651,750.0
5356015,500.0
5356498,350.0
5357024,350.0
5357512,400.0
5358028,600.0
5358598,500.0
5359149,400.0
5359732,450.0
5360229,250.0
5360779,600.0
5361310,550.0
5361933,550.0
5362445,350.0
5362903,250.0
5363404,450.0
5363970,550.0
5364405,250.0
5364842,450.0
5365317,150.0
5365974,700.0
5366509,500.0
5366875,250.0
5367542,550.0
5367933,200.0
5368451,700.0
5368885,400.0
5369503,650.0
5370112,650.0
5370652,350.0
5371254,750.0
5371779,500.0
5372273,550.0
5372726,300.0
5373321,500.0
5373848,750.0
5374266,400.0
5374719,400.0
5375112,200.0
5375434,250.0
5376030,650.0
5376593,800.0
5376897,250.0
5377394,300.0
5377879,350.0
5378390,650.0
5378782,350.0
5379327,650.0
5379901,300.0
5380571,600.0
5381080,600.0
5381332,150.0
5381867,400.0
5382410,550.0
5382991,300.0
5383506,500.0
5384183,800.0
5384712,650.0
5385204,300.0
5385598,300.0
5386277,700.0
5386858,900.0
5387333,300.0
5387705,150.0
5388210,500.0
5388621,200.0
5389116,450.0
5389719,650.0
5390089,250.0
5390674,500.0
5391221,700.0
5391626,350.0
5392183,300.0
5392659,300.0
5393176,300.0
5393617,300.0
5394124,650.0
5394555,500.0
5395123,600.0
5395819,750.0
5396308,300.0
5396840,600.0
5397323,350.0
5397809,550.0
5398305,400.0
5398932,900.0
5399345,500.0
5400016,850.0
5400505,500.0
5401001,350.0
5401368,200.0
5401916,450.0
5402621,850.0
5403154,750.0
5403697,750.0
5404108,250.0
5404622,450.0
5405166,650.0
5405703,550.0
5406219,550.0
5406750,300.0
5407326,500.0
5407915,250.0
5408396,650.0
5408847,250.0
5409287,450.0
5409692,550.0
5410353,750.0
5410938,400.0
5411423,600.0
5411982,600.0
5412444,350.0
5412881,350.0
5413361,650.0
5413866,450.0
5414104,150.0
5414641,300.0
5415252,500.0
5415624,400.0
5416103,350.0
5416737,450.0
5417316,950.0
5417953,500.0
5418574,500.0
5419203,750.0
5419782,700.0
5420223,550.0
5420589,200.0
5421154,600.0
5421750,800.0
5422429,550.0
5423002,500.0
5423472,500.0
5424034,600.0
5424511,250.0
5425092,650.0
5425534,200.0
5426219,650.0
5426807,650.0
5427319,550.0
5427918,650.0
5428465,550.0
5428935,300.0
5429431,450.0
5429887,450.0
5430566,700.0
5431096,500.0
5431775,800.0
5432078,300.0
5432638,500.0
5433242,850.0
5433871,700.0
5434407,500.0
5434994,650.0
5435433,350.0
5436020,900.0
5436551,400.0
5436950,350.0
5437404,400.0
5437913,400.0
5438224,150.0
5438756,700.0
5439327,500.0
5439865,550.0
5440381,400.0
5440994,350.0
5441620,450.0
5442220,650.0
5442669,650.0
5443200,550.0
5443690,700.0
5444242,400.0
5444610,200.0
5445161,600.0
5445686,300.0
5446049,250.0
5446314,150.0
5446776,250.0
5447391,500.0
5447923,450.0
5448341,450.0
5448921,600.0
5449388,300.0
5449918,700.0
5450319,400.0
5450627,200.0
5451116,300.0
5451597,450.0
5452253,850.0
5452747,250.0
5453224,550.0
5453677,500.0
5454047,250.0
5454666,750.0
5455246,750.0
5455970,750.0
5456434,50.0
5456968,350.0
5457521,600.0
5458055,350.0
5458545,500.0
5459140,200.0
5459758,400.0
5460451,700.0
5461115,600.0
5461506,200.0
5461981,500.0
5462559,650.0
5463195,700.0
5463749,700.0
5464177,350.0
5464661,450.0
5465230,350.0
5465899,500.0
5466353,600.0
5466814,600.0
5467389,550.0
5467734,400.0
5468361,700.0
5468910,650.0
5469416,400.0
5469900,150.0
5470582,800.0
5471039,500.0
5471620,700.0
5472226,800.0
5472613,400.0
5473089,450.0
5473697,450.0
5474194,650.0
5474789,650.0
5475367,550.0
5475896,500.0
5476562,1000.0
5476868,200.0
5477255,500.0
5477735,350.0
5478182,300.0
5478638,400.0
5479204,700.0
5479757,600.0
5480299,350.0
5480980,800.0
5481545,650.0
5482097,400.0
5482689,600.0
5483243,500.0
5483715,400.0
5484280,700.0
5484680,500.0
5485464,550.0
5485910,200.0
5486498,250.0
5487059,550.0
5487595,300.0
5488286,900.0
5488838,600.0
5489499,450.0
5489878,400.0
5490413,400.0
5490898,250.0
5491479,350.0
5491905,350.0
5492534,550.0
5493088,400.0
5493612,400.0
5494124,400.0
5494581,200.0
5495108,450.0
5495603,350.0
5496221,600.0
5496742,300.0
5497405,500.0
5497995,550.0
5498258,200.0
5498914,600.0
5499433,300.0
5499911,300.0
5500106,250.0
5500674,450.0
5501307,250.0
5501765,200.0
5502468,600.0
5502743,150.0
5503255,400.0
5503773,450.0
5504295,550.0
5504872,600.0
5505391,300.0
5505741,400.0
5506208,550.0
5506697,450.0
5507222,450.0
5507815,500.0
5508417,600.0
5508756,250.0
5509387,350.0
5509934,500.0
5510540,750.0
5511366,300.0
5512045,650.0
5512549,350.0
5513186,450.0
5513621,350.0
5514154,500.0
5514562,350.0
5515060,150.0
5515587,300.0
5516121,450.0
5516471,400.0
5517038,550.0
5517537,400.0
5518272,550.0
5518752,700.0
5519302,600.0
5519766,200.0
5520264,450.0
5520889,850.0
5521221,400.0
5521662,200.0
5522268,400.0
5522864,450.0
5523360,500.0
5523883,450.0
5524459,500.0
5524902,350.0
5525414,800.0
5525899,550.0
5526451,550.0
5527014,650.0
5527676,650.0
5528072,400.0
5528663,700.0
5529122,400.0
5529687,700.0
5530148,350.0
5530796,450.0
5531189,350.0
5531825,600.0
5532330,600.0
5532977,500.0
5533522,550.0
5534062,350.0
5534638,650.0
5535116,400.0
5535603,450.0
5536057,250.0
5536436,450.0
5536952,400.0
5537497,500.0
5537989,450.0
5538640,450.0
5539121,200.0
5539638,450.0
5540205,650.0
5540689,350.0
5541365,850.0
5541875,300.0
5542227,150.0
5542816,300.0
5543199,50.0
5543448,100.0
5543846,200.0
5544239,300.0
5544826,350.0
5545457,700.0
5546320,700.0
5546777,300.0
5547348,650.0
5547745,450.0
5548095,350.0
5548789,550.0
5549556,600.0
5550056,550.0
5550724,350.0
5551208,450.0
5551779,550.0
5552331,550.0
5552868,300.0
5553376,450.0
5553906,450.0
5554592,550.0
5554897,200.0
5555467,600.0
5555875,400.0
5556652,600.0
5557309,650.0
5557925,500.0
5558565,550.0
5559076,250.0
5559560,450.0
5560132,300.0
5560705,250.0
5561256,550.0
5561813,500.0
5562472,800.0
5562945,350.0
5563559,350.0
5564184,700.0
5564803,400.0
5565241,300.0
5565867,650.0
5566447,400.0
5567027,600.0
5567599,600.0
5568090,200.0
5568719,800.0
5569228,450.0
5569728,500.0
5570328,500.0
5570868,300.0
5571195,300.0
5571851,500.0
5572497,700.0
5572957,250.0
5573449,150.0
5573892,350.0
5574462,450.0
5574936,550.0
5575657,700.0
5576327,600.0
5576923,350.0
5577596,800.0
5578095,400.0
5578618,500.0
5579006,400.0
5579620,700.0
5580219,400.0
5580694,750.0
5580984,150.0
5581534,500.0
5582018,450.0
5582606,450.0
5583242,800.0
5583869,950.0
5584344,550.0
5584881,350.0
5585391,400.0
5585906,600.0
5586211,300.0
5586784,450.0
5587251,450.0
5587668,250.0
5588111,600.0
5588527,400.0
5589083,600.0
5589582,400.0
5590071,450.0
5590472,150.0
5591015,200.0
5591349,250.0
5591991,750.0
5592611,300.0
5593157,450.0
5593746,350.0
5594396,550.0
5594649,100.0
5595045,400.0
5595462,300.0
5596056,550.0
5596660,750.0
5597295,800.0
5597602,250.0
5598071,250.0
5598764,600.0
5599362,350.0
5599904,650.0
5600412,300.0
5600914,450.0
5601363,500.0
5602029,500.0
5602392,100.0
5602952,650.0
5603482,600.0
5604013,550.0
5604386,350.0
5604829,300.0
5605337,500.0
5605850,500.0
5606390,450.0
5606916,550.0
5607480,700.0
5608145,600.0
5608839,400.0
5609538,450.0
5609962,450.0
5610304,400.0
5610889,450.0
5611390,700.0
5611968,600.0
5612462,450.0
5612873,200.0
5613408,700.0
5613920,700.0
5614521,400.0
5615145,850.0
5615705,550.0
5616118,500.0
5616778,600.0
5617259,350.0
5617818,550.0
5618087,200.0
5618622,600.0
5619129,300.0
5619606,350.0
5620058,300.0
5620523,350.0
5621200,350.0
5621615,200.0
5622168,450.0
5622575,150.0
5623099,450.0
5623417,300.0
5624063,450.0
5624631,600.0
5625147,300.0
5625647,500.0
5626280,500.0
5627036,650.0
5627617,800.0
5628070,350.0
5628609,550.0
5629268,900.0
5629884,650.0
5630407,550.0
5630750,350.0
5631368,700.0
5631969,700.0
5632651,450.0
5633197,450.0
5633621,200.0
5634219,850.0
5634824,800.0
5635234,550.0
5635965,800.0
5636446,450.0
5636993,250.0
5637416,250.0
5637932,600.0
5638393,500.0
5638964,400.0
5639479,550.0
5640131,700.0
5640612,650.0
5641156,650.0
5641636,450.0
5642006,250.0
5642553,500.0
5642893,250.0
5643323,500.0
5643931,700.0
5644407,450.0
5644697,250.0
5645306,750.0
5645739,600.0
5646403,750.0
5647016,650.0
5647582,550.0
5648111,350.0
5648882,350.0
5649540,950.0
5650187,700.0
5650598,400.0
5651196,350.0
5651550,150.0
5651929,200.0
5652421,400.0
5653008,700.0
5653421,650.0
5654179,850.0
5654759,600.0
5655447,600.0
5656159,450.0
5656745,350.0
5657252,450.0
5657628,400.0
5657936,250.0
5658393,500.0
5658978,450.0
5659455,800.0
5660057,650.0
5660684,750.0
5661171,200.0
5661620,450.0
5662159,600.0
5662713,400.0
5663292,550.0
5663619,200.0
5664258,450.0
5664831,350.0
5665473,750.0
5666012,400.0
5666645,600.0
5667207,800.0
5667794,550.0
5668454,1000.0
5669064,500.0
5669625,950.0
5670191,500.0
5670626,400.0
5671258,1000.0
5671761,550.0
5672305,800.0
5672773,400.0
5673407,300.0
5674053,700.0
5674468,250.0
5674925,550.0
5675483,550.0
5676026,700.0
5676380,250.0
5676948,450.0
5677539,650.0
5678151,750.0
5678699,300.0
5679220,350.0
5679702,450.0
5680172,300.0
5681036,200.0
5681556,500.0
5682255,550.0
5682882,400.0
5683480,400.0
5683981,400.0
5684425,450.0
5685184,250.0
5685661,400.0
5686115,400.0
5686708,500.0
5687431,400.0
5687903,450.0
5688530,550.0
5689058,500.0
5689477,250.0
5689897,500.0
5690391,500.0
5690950,300.0
5691365,350.0
5691868,400.0
5692400,550.0
5692867,500.0
5693329,400.0
5693854,700.0
5694419,650.0
5694747,200.0
5695036,250.0
5695685,300.0
5696152,450.0
5696650,700.0
5697401,650.0
5697833,400.0
5698300,550.0
5698863,550.0
5699424,650.0
5699927,300.0
5700547,900.0
5700892,200.0
5701516,600.0
5702213,350.0
5702802,900.0
5703368,600.0
5704283,250.0
5704933,650.0
5705202,100.0
5705529,300.0
5706046,550.0
5706556,450.0
5707093,800.0
5707699,600.0
5708269,750.0
5708838,650.0
5709422,650.0
5709853,450.0
5710586,600.0
5711113,400.0
5711615,500.0
5712310,800.0
5712810,550.0
5713231,200.0
5713478,150.0
5714044,400.0
5714603,400.0
5715186,650.0
5715744,550.0
5716264,650.0
5716749,250.0
5717261,450.0
5717844,600.0
5718295,400.0
5718941,600.0
5719386,300.0
5720079,650.0
5720541,250.0
5721016,150.0
5721426,500.0
5721907,500.0
5722325,250.0
5722981,700.0
5723659,300.0
5724100,250.0
5724595,400.0
5725115,400.0
5725800,800.0
5726420,700.0
5727068,600.0
5727610,500.0
5728240,650.0
5728764,400.0
5729128,250.0
5729665,550.0
5730336,300.0
5730792,550.0
5731471,800.0
5732038,400.0
5732619,650.0
5733186,350.0
5733688,200.0
5734259,450.0
5734797,700.0
5735285,500.0
5735879,800.0
5736272,400.0
5736933,500.0
5737278,250.0
5737711,200.0
5738282,600.0
5738910,650.0
5739444,750.0
5740011,400.0
5740508,500.0
5740972,400.0
5741458,450.0
5741939,350.0
5742528,550.0
5743171,800.0
5743491,350.0
5743916,400.0
5744463,600.0
5745056,700.0
5745448,250.0
5745965,600.0
5746330,350.0
5747027,950.0
5747420,300.0
5747675,0.0
5748213,600.0
5748720,650.0
5749153,350.0
5749660,550.0
5750245,450.0
5750770,500.0
5751259,350.0
5751797,550.0
5752343,500.0
5752873,400.0
5753751,900.0
5754377,500.0
5754930,350.0
5755342,350.0
5755880,500.0
5756446,350.0
5756998,350.0
5757608,550.0
5758064,550.0
5758732,700.0
5759342,550.0
5759809,400.0
5760346,450.0
5760721,250.0
5761218,500.0
5761822,650.0
5762353,400.0
5762924,500.0
5763580,800.0
5763954,100.0
5764371,350.0
5764612,200.0
5765193,600.0
5765729,600.0
5766305,550.0
5766774,450.0
5767459,850.0
5768057,500.0
5768467,400.0
5768809,250.0
5769473,950.0
5770017,600.0
5770616,400.0
5771233,450.0
5771846,700.0
5772219,250.0
5772615,300.0
5773157,450.0
5773774,600.0
5774293,500.0
5774762,300.0
5775320,450.0
5775800,400.0
5776347,500.0
5776598,100.0
5777181,650.0
5777357,50.0
5777896,450.0
5778436,400.0
5778965,450.0
5779486,650.0
5780039,450.0
5780617,700.0
5781030,300.0
5781612,600.0
5782286,850.0
5782744,550.0
5783442,650.0
5784082,800.0
5784996,250.0
5785532,400.0
5786201,600.0
5786567,200.0
5786959,350.0
